Year,GP,Driver,Rival,Gap_To_Ahead,Rival_Tyre_Age,Pace_Delta,Pit_Aggressiveness,Is_Traffic,InLap_Sec,OutLap_Sec,is_undercut,undercut_successful
2023,Dutch Grand Prix,SAI,GAS,4.16,4.0,,-16.241935483870968,0,,134.99,0,0
2023,Dutch Grand Prix,RUS,LAW,3.572,8.0,21.338000000000008,21.103448275862068,0,107.148,84.37,0,0
2023,Dutch Grand Prix,RUS,BOT,1.115,10.0,9.25,37.75806451612903,0,98.867,77.904,0,0
2023,Dutch Grand Prix,RUS,LAW,5.017,6.0,1.7090000000000032,9.103448275862068,0,126.262,84.632,1,1
2023,Dutch Grand Prix,RUS,NOR,0.902,21.0,1.532999999999987,-44.0,0,103.611,82.553,1,0
2023,Dutch Grand Prix,RUS,NOR,5.382,7.0,1.0889999999999986,-15.241935483870968,0,,,1,0
2023,Dutch Grand Prix,RUS,NOR,12.733,12.0,,-16.241935483870968,1,,131.489,0,0
2023,Dutch Grand Prix,RUS,MAG,19.932,7.0,22.129999999999995,-19.241935483870968,0,107.369,81.963,0,0
2023,Dutch Grand Prix,BOT,LEC,4.51,5.0,4.212999999999994,9.103448275862068,0,127.765,92.291,0,0
2023,Dutch Grand Prix,BOT,HAM,3.248,2.0,4.356999999999999,-22.0,1,94.072,74.698,0,0
2023,Dutch Grand Prix,BOT,MAG,5.286,24.0,4.233999999999995,-33.896551724137936,0,99.356,83.161,1,1
2023,Dutch Grand Prix,BOT,HUL,6.394,6.0,4.941999999999979,-15.241935483870968,0,,,1,0
2023,Dutch Grand Prix,BOT,HUL,3.317,5.0,,-16.241935483870968,0,,125.85,0,0
2023,Dutch Grand Prix,PIA,NOR,0.762,6.0,5.775999999999996,10.103448275862068,1,119.213,112.814,0,0
2023,Dutch Grand Prix,PIA,SAI,5.272,7.0,5.590999999999994,-20.896551724137932,0,93.49,74.685,0,0
2023,Dutch Grand Prix,PIA,RUS,4.796,44.0,2.9950000000000045,-35.0,0,102.667,82.135,1,0
2023,Dutch Grand Prix,PIA,ALB,10.67,7.0,7.168000000000006,-15.241935483870968,1,,,1,0
2023,Dutch Grand Prix,PIA,ALB,4.232,6.0,,-16.241935483870968,1,,129.864,0,0
2023,Italian Grand Prix,GAS,STR,2.304,10.0,4.4950000000000045,20.444444444444443,0,110.17,87.431,0,0
2023,Italian Grand Prix,GAS,STR,0.03,15.0,5.586999999999989,-13.125,0,106.72,86.439,0,0
2023,Italian Grand Prix,ALO,VER,4.269,1.0,-13.283000000000001,9.444444444444443,1,107.272,86.849,0,0
2023,Italian Grand Prix,LEC,PER,3.8529999999999998,20.0,4.646000000000001,10.444444444444443,1,105.842,85.742,1,1
2023,Italian Grand Prix,STR,ALB,1.1219999999999999,8.0,6.173000000000002,10.444444444444443,0,108.851,86.742,0,0
2023,Italian Grand Prix,SAR,STR,0.747,14.0,5.016999999999996,16.444444444444443,0,107.389,86.84,0,0
2023,Italian Grand Prix,MAG,STR,12.023,12.0,5.462999999999994,5.875,0,108.424,88.08,0,0
2023,Italian Grand Prix,MAG,OCO,5.782,12.0,6.195000000000007,-2.555555555555557,0,107.333,86.3,0,0
2023,Italian Grand Prix,ALB,HAM,2.451,18.0,4.216000000000008,15.444444444444443,0,107.605,87.087,0,0
2023,Italian Grand Prix,ZHO,STR,1.042,11.0,4.817999999999998,19.444444444444443,0,107.237,86.253,0,0
2023,Italian Grand Prix,ZHO,BOT,0.715,11.0,5.179000000000002,-15.125,0,107.962,85.983,0,0
2023,Italian Grand Prix,HUL,OCO,2.023,14.0,4.567000000000007,16.444444444444443,0,109.615,86.99,0,0
2023,Italian Grand Prix,HUL,STR,7.156,23.0,5.602000000000004,-21.125,1,106.37,86.395,0,0
2023,Italian Grand Prix,OCO,ALO,0.559,6.0,6.549999999999997,6.444444444444443,0,107.378,87.158,0,0
2023,Italian Grand Prix,NOR,VER,1.6,2.0,5.7620000000000005,8.444444444444443,0,106.282,86.144,0,0
2023,Italian Grand Prix,LAW,OCO,0.71,13.0,4.197999999999993,17.444444444444443,1,107.344,87.03,0,0
2023,Italian Grand Prix,LAW,SAR,1.186,22.0,4.549999999999997,-15.125,1,106.71,86.26,0,0
2023,Italian Grand Prix,HAM,PER,4.376,6.0,6.771999999999991,-9.125,1,105.978,85.582,0,0
2023,Italian Grand Prix,SAI,PER,2.787,19.0,5.243000000000009,11.444444444444443,1,106.762,86.146,1,1
2023,Italian Grand Prix,RUS,SAI,3.98,19.0,-0.027000000000001023,11.444444444444443,1,105.31,86.456,0,0
2023,Italian Grand Prix,BOT,NOR,0.43,7.0,6.389999999999986,-7.125,1,106.575,85.988,0,0
2023,Italian Grand Prix,PIA,VER,2.25,3.0,5.706999999999994,7.444444444444443,1,106.854,86.411,0,0
2023,Italian Grand Prix,PIA,ALO,2.768,23.0,7.704999999999998,-23.125,0,113.593,85.072,0,0
2023,Singapore Grand Prix,VER,LEC,19.894,20.0,9.251000000000005,-21.266666666666666,0,119.248,97.713,0,0
2023,Singapore Grand Prix,GAS,HUL,0.551,20.0,0.04200000000000159,19.125,0,,140.73,0,0
2023,Singapore Grand Prix,PER,ZHO,3.508,19.0,12.192999999999998,-20.266666666666666,0,119.337,98.551,0,0
2023,Singapore Grand Prix,ALO,VER,2.335,20.0,6.006,19.125,0,,145.198,0,0
2023,Singapore Grand Prix,ALO,LAW,0.373,24.0,6.231999999999999,-25.266666666666666,0,146.081,113.333,0,0
2023,Singapore Grand Prix,LEC,SAI,9.198,20.0,4.799999999999997,9.0,1,,147.929,0,0
2023,Singapore Grand Prix,SAR,ZHO,29.17,17.0,47.96100000000001,20.125,0,,135.091,1,0
2023,Singapore Grand Prix,SAR,PER,6.895,4.0,7.717999999999989,-24.266666666666666,0,,98.531,0,0
2023,Singapore Grand Prix,MAG,PER,1.07,20.0,5.421999999999997,19.125,0,,141.983,0,0
2023,Singapore Grand Prix,MAG,VER,9.274000000000001,3.0,9.644999999999996,-24.266666666666666,0,,99.787,0,0
2023,Singapore Grand Prix,ALB,PIA,1.112,20.0,-0.3990000000000009,19.125,0,,135.182,0,0
2023,Singapore Grand Prix,ALB,ZHO,5.177,23.0,6.572000000000003,-24.266666666666666,1,,100.919,0,0
2023,Singapore Grand Prix,ZHO,BOT,8.13,2.0,7.786999999999992,27.0,0,122.716,99.869,0,0
2023,Singapore Grand Prix,ZHO,BOT,27.481,20.0,12.033999999999992,-1.2666666666666657,0,,120.733,0,0
2023,Singapore Grand Prix,HUL,MAG,3.065,20.0,2.1430000000000007,19.125,0,,136.853,0,0
2023,Singapore Grand Prix,OCO,ALO,3.268,20.0,1.5870000000000033,19.125,1,,143.293,0,0
2023,Singapore Grand Prix,NOR,RUS,1.895,20.0,0.7530000000000001,19.125,1,,148.267,0,0
2023,Singapore Grand Prix,LAW,GAS,1.783,20.0,-0.26599999999999113,19.125,0,,137.713,0,0
2023,Singapore Grand Prix,HAM,NOR,2.493,20.0,0.6569999999999965,19.125,1,,146.231,0,0
2023,Singapore Grand Prix,HAM,RUS,2.449,24.0,0.8290000000000077,-25.266666666666666,0,133.606,96.953,0,0
2023,Singapore Grand Prix,RUS,LEC,0.779,23.0,-1.218999999999994,19.125,1,,149.337,0,0
2023,Singapore Grand Prix,RUS,LEC,2.632,24.0,6.439999999999998,-25.266666666666666,0,131.669,96.273,0,0
2023,Singapore Grand Prix,BOT,MAG,11.663,20.0,8.343999999999994,-21.266666666666666,0,120.751,98.392,1,0
2023,Singapore Grand Prix,PIA,LAW,2.479,20.0,0.542999999999978,19.125,0,,138.79,0,0
2023,Japanese Grand Prix,NOR,VER,17.795,20.0,2.2860000000000014,-12.879999999999999,0,116.781,96.003,1,0
2023,Japanese Grand Prix,PIA,LEC,0.574,13.0,2.0250000000000057,-1.583333333333334,0,133.847,98.405,1,1
2023,Japanese Grand Prix,PIA,NOR,8.411,18.0,2.7150000000000034,-11.879999999999999,0,117.096,96.632,1,0
2023,Japanese Grand Prix,LEC,SAI,1.062,17.0,2.277000000000001,-5.583333333333334,0,117.256,98.574,1,1
2023,Japanese Grand Prix,LEC,SAI,0.528,16.0,2.541000000000011,-22.583333333333336,0,115.831,96.781,1,1
2023,Japanese Grand Prix,HAM,RUS,2.179,16.0,3.2930000000000064,-4.583333333333334,0,119.054,97.489,0,0
2023,Japanese Grand Prix,HAM,LEC,5.389,17.0,-0.27600000000001046,-10.879999999999999,1,115.716,95.611,0,0
2023,Japanese Grand Prix,SAI,VER,13.657,1.0,-14.658000000000001,-26.583333333333336,0,116.164,96.187,0,0
2023,Japanese Grand Prix,RUS,NOR,0.415,7.0,3.2650000000000006,-12.583333333333334,1,118.114,98.014,0,0
2023,Japanese Grand Prix,ALO,HAM,1.742,11.0,2.6699999999999875,-1.8571428571428577,0,118.522,104.729,1,1
2023,Japanese Grand Prix,ALO,OCO,2.802,24.0,2.4280000000000115,-1.879999999999999,0,116.635,97.308,1,1
2023,Japanese Grand Prix,OCO,ZHO,11.321,1.0,11.34699999999998,10.416666666666666,0,144.519,,0,0
2023,Japanese Grand Prix,OCO,GAS,0.556,10.0,4.042999999999992,-4.879999999999999,0,117.871,97.572,0,0
2023,Japanese Grand Prix,GAS,ALO,0.158,7.0,3.684999999999988,-6.583333333333334,1,119.628,97.279,0,0
2023,Japanese Grand Prix,GAS,RUS,18.857,10.0,3.281000000000006,-10.879999999999999,1,118.774,96.371,0,0
2023,Japanese Grand Prix,LAW,STR,0.13,10.0,2.602000000000004,-0.8571428571428577,1,118.568,99.212,1,1
2023,Japanese Grand Prix,LAW,TSU,4.755,16.0,2.5060000000000002,-13.583333333333334,0,118.827,98.667,1,1
2023,Japanese Grand Prix,TSU,GAS,0.202,9.0,2.436000000000007,0.14285714285714235,1,117.38,98.737,0,0
2023,Japanese Grand Prix,TSU,ALO,6.901,5.0,5.424000000000007,-18.583333333333336,0,118.908,97.853,0,0
2023,Japanese Grand Prix,ZHO,ALB,4.606,1.0,4.611000000000018,8.142857142857142,0,,,0,0
2023,Japanese Grand Prix,ZHO,ALB,0.573,9.0,2.5630000000000024,-0.8571428571428577,0,118.22,99.205,1,1
2023,Japanese Grand Prix,ZHO,TSU,7.352,20.0,1.51400000000001,-19.857142857142858,0,118.128,98.278,1,0
2023,Japanese Grand Prix,HUL,MAG,0.218,8.0,1.9669999999999987,1.1428571428571423,0,119.085,98.724,1,1
2023,Japanese Grand Prix,HUL,GAS,1.8050000000000002,3.0,2.5390000000000015,-9.583333333333334,0,120.084,99.327,0,0
2023,Japanese Grand Prix,HUL,GAS,7.787,3.0,4.420000000000002,-13.879999999999999,0,118.934,98.39,0,0
2023,Japanese Grand Prix,MAG,PER,1.289,10.0,1.8910000000000053,-0.5833333333333339,0,138.051,100.56,1,1
2023,Japanese Grand Prix,MAG,LAW,5.26,6.0,3.1770000000000067,-7.879999999999999,0,118.476,98.277,0,0
2023,Japanese Grand Prix,ALB,SAR,1.19,1.0,1.0309999999999775,10.416666666666666,0,,,1,1
2023,Japanese Grand Prix,ALB,ALO,4.044,2.0,6.174999999999997,-1.583333333333334,0,148.318,99.185,0,0
2023,Japanese Grand Prix,SAR,OCO,1.08,1.0,,9.416666666666666,0,,,0,0
2023,Japanese Grand Prix,SAR,ALB,4.679,4.0,3.5249999999999915,6.416666666666666,0,139.442,98.848,0,0
2023,Japanese Grand Prix,STR,GAS,1.256,14.0,5.353999999999999,-4.857142857142858,0,118.13,99.05,1,1
2023,Japanese Grand Prix,PER,ALO,0.194,5.0,,9.416666666666666,1,,,0,0
2023,Japanese Grand Prix,PER,ZHO,0.252,2.0,21.840000000000003,11.120000000000001,0,,,0,0
2023,Japanese Grand Prix,PER,SAR,66.22,8.0,,-3.8571428571428577,0,,132.535,0,0
2023,Japanese Grand Prix,BOT,OCO,12.831,1.0,12.820999999999998,8.142857142857142,0,,140.615,0,0
2023,Qatar Grand Prix,PIA,VER,6.785,15.0,3.8299999999999983,10.25,0,114.427,90.272,1,0
2023,Qatar Grand Prix,PIA,VER,12.488,11.0,4.263999999999996,-2.75,0,111.305,87.359,0,0
2023,Qatar Grand Prix,PIA,NOR,1.537,16.0,4.643999999999991,-20.75,1,108.973,85.353,1,1
2023,Qatar Grand Prix,NOR,VER,13.869,16.0,3.7750000000000057,9.25,1,112.778,89.171,1,0
2023,Qatar Grand Prix,NOR,VER,20.038,13.0,3.3770000000000095,-4.75,1,110.045,87.074,0,0
2023,Qatar Grand Prix,NOR,VER,17.691,10.0,4.499000000000009,-21.75,0,108.429,84.881,0,0
2023,Qatar Grand Prix,RUS,PER,2.476,1.0,2.475999999999999,21.25,0,144.817,137.163,0,0
2023,Qatar Grand Prix,RUS,VER,20.678,17.0,3.1239999999999952,8.25,1,112.143,88.65,1,0
2023,Qatar Grand Prix,RUS,VER,26.538,18.0,4.1059999999999945,-9.75,1,110.101,86.311,1,0
2023,Qatar Grand Prix,RUS,VER,29.483,16.0,3.9299999999999926,-22.48,0,108.717,86.751,1,0
2023,Qatar Grand Prix,LEC,NOR,1.133,19.0,4.456000000000003,10.25,0,113.166,89.362,1,1
2023,Qatar Grand Prix,LEC,GAS,0.63,19.0,5.007000000000005,-2.75,0,111.817,88.149,1,1
2023,Qatar Grand Prix,LEC,RUS,12.55,11.0,4.814999999999998,-15.48,0,109.019,85.956,0,0
2023,Qatar Grand Prix,ALO,LEC,3.174,19.0,4.462999999999994,11.25,0,112.578,90.137,1,1
2023,Qatar Grand Prix,ALO,NOR,3.07,19.0,4.716000000000008,-3.75,1,111.321,87.644,1,0
2023,Qatar Grand Prix,ALO,PIA,6.045,1.0,-17.161,-16.48,0,110.466,86.791,0,0
2023,Qatar Grand Prix,OCO,GAS,1.744,17.0,3.9920000000000044,12.25,0,113.637,89.933,1,1
2023,Qatar Grand Prix,OCO,PER,0.354,14.0,4.356999999999999,-2.75,0,112.825,88.693,0,0
2023,Qatar Grand Prix,OCO,GAS,0.613,17.0,3.840999999999994,-15.48,0,111.544,87.849,1,1
2023,Qatar Grand Prix,BOT,SAR,0.201,3.0,4.9950000000000045,48.0,0,146.382,94.03,0,0
2023,Qatar Grand Prix,BOT,OCO,0.015,16.0,4.774000000000001,1.25,0,112.957,88.657,1,1
2023,Qatar Grand Prix,BOT,GAS,3.376,13.0,4.212000000000003,-11.48,1,111.346,87.975,1,1
2023,Qatar Grand Prix,ZHO,PIA,1.595,13.0,5.4950000000000045,4.25,1,112.731,88.699,0,0
2023,Qatar Grand Prix,ZHO,ALO,0.045,9.0,5.525999999999996,-7.48,1,112.001,87.511,0,0
2023,Qatar Grand Prix,ZHO,ALO,2.046,8.0,4.341999999999999,-24.48,1,109.166,86.323,0,0
2023,Qatar Grand Prix,PER,ALB,6.948,17.0,3.6310000000000002,10.52,1,112.141,88.481,1,0
2023,Qatar Grand Prix,PER,PIA,0.431,6.0,5.221999999999994,-8.75,0,115.805,88.054,0,0
2023,Qatar Grand Prix,PER,OCO,7.545,18.0,-0.25099999999999056,-20.75,1,115.416,89.488,0,0
2023,Qatar Grand Prix,STR,MAG,0.284,3.0,2.0519999999999925,19.25,0,142.823,94.323,0,0
2023,Qatar Grand Prix,STR,RUS,0.228,7.0,5.453000000000003,1.25,0,112.111,88.522,0,0
2023,Qatar Grand Prix,STR,PER,1.978,14.0,4.483000000000004,-11.48,1,111.642,87.453,1,1
2023,Qatar Grand Prix,GAS,HUL,0.208,18.0,3.446000000000012,11.25,0,113.607,89.18,1,1
2023,Qatar Grand Prix,GAS,PER,2.472,15.0,4.257999999999996,-3.75,0,113.855,87.586,1,1
2023,Qatar Grand Prix,GAS,ALO,7.227,18.0,-0.7569999999999908,-16.48,0,117.415,86.98,0,0
2023,Qatar Grand Prix,ALB,VER,1.313,4.0,-18.745000000000005,4.25,0,114.278,90.166,0,0
2023,Qatar Grand Prix,ALB,NOR,3.458,4.0,5.6229999999999905,-8.75,1,113.955,87.93,0,0
2023,Qatar Grand Prix,ALB,ZHO,0.963,9.0,6.024000000000001,-16.48,1,111.58,86.778,0,0
2023,Qatar Grand Prix,MAG,PER,0.359,3.0,4.328000000000003,48.0,0,142.907,93.919,0,0
2023,Qatar Grand Prix,MAG,ALB,0.22,3.0,4.845000000000013,1.25,0,113.158,89.429,0,0
2023,Qatar Grand Prix,MAG,ALB,2.4,8.0,3.695999999999998,-11.48,0,113.201,87.15,1,0
2023,Qatar Grand Prix,TSU,PER,0.626,9.0,4.250999999999991,13.25,0,112.205,90.652,0,0
2023,Qatar Grand Prix,TSU,SAR,0.27,9.0,3.833999999999989,0.25,1,111.684,88.738,1,1
2023,Qatar Grand Prix,TSU,ZHO,6.707,5.0,5.050999999999988,-12.48,0,110.609,87.807,0,0
2023,Qatar Grand Prix,HUL,ZHO,0.345,13.0,5.640000000000001,9.25,0,124.996,89.7,1,0
2023,Qatar Grand Prix,HUL,STR,0.047,6.0,5.915000000000006,0.5199999999999996,0,110.937,87.871,0,0
2023,Qatar Grand Prix,HUL,SAR,2.058,13.0,3.049999999999997,-16.75,0,115.759,88.229,0,0
2023,Qatar Grand Prix,LAW,STR,0.813,11.0,-2.4029999999999916,48.0,0,142.693,94.626,0,0
2023,Qatar Grand Prix,LAW,MAG,1.729,18.0,0.8569999999999993,6.52,0,113.838,90.379,0,0
2023,Qatar Grand Prix,LAW,TSU,7.405,17.0,3.409000000000006,-11.48,0,112.217,90.587,1,0
2023,Qatar Grand Prix,SAR,BOT,0.775,10.0,3.7690000000000055,9.25,0,113.698,88.999,0,0
2023,Qatar Grand Prix,SAR,HUL,3.004,13.0,5.6370000000000005,-3.75,0,113.468,89.319,1,0
2023,United States Grand Prix,VER,HAM,4.676,16.0,0.0309999999999917,7.5882352941176485,1,120.701,100.989,1,1
2023,United States Grand Prix,NOR,VER,3.615,18.0,0.5489999999999924,-12.80952380952381,0,120.773,101.438,1,0
2023,United States Grand Prix,SAI,LEC,3.781,17.0,0.8880000000000052,6.5882352941176485,1,121.5,101.869,0,0
2023,United States Grand Prix,SAI,HAM,5.797,15.0,0.8419999999999987,-11.411764705882351,1,120.188,100.575,1,0
2023,United States Grand Prix,PER,RUS,1.893,17.0,0.48499999999999943,6.5882352941176485,1,121.339,101.399,1,1
2023,United States Grand Prix,PER,HAM,8.261,17.0,0.6490000000000009,-13.411764705882351,1,121.015,99.881,1,0
2023,United States Grand Prix,RUS,NOR,1.807,4.0,2.9720000000000084,2.5882352941176485,1,122.793,101.437,0,0
2023,United States Grand Prix,RUS,SAI,2.528,4.0,1.3610000000000042,-17.80952380952381,0,119.773,99.738,0,0
2023,United States Grand Prix,GAS,NOR,2.36,1.0,-17.554999999999993,5.5882352941176485,0,120.632,101.882,0,0
2023,United States Grand Prix,GAS,SAI,4.5600000000000005,2.0,1.8019999999999925,-13.411764705882351,0,122.732,101.934,0,0
2023,United States Grand Prix,STR,GAS,0.033,2.0,1.9230000000000018,1.1904761904761898,1,122.975,101.825,0,0
2023,United States Grand Prix,STR,ALO,9.065,21.0,0.5549999999999926,-16.41176470588235,0,119.41,100.544,1,0
2023,United States Grand Prix,TSU,GAS,4.158,17.0,0.09199999999999875,6.5882352941176485,0,122.297,102.014,1,0
2023,United States Grand Prix,TSU,GAS,7.175,16.0,0.6929999999999978,-12.80952380952381,1,121.787,101.71,1,0
2023,United States Grand Prix,TSU,STR,6.435,14.0,0.6630000000000109,-30.41176470588235,0,122.3,98.139,0,0
2023,United States Grand Prix,ALB,RIC,1.166,10.0,-0.2989999999999924,13.588235294117649,1,123.675,103.292,0,0
2023,United States Grand Prix,ALB,ALO,10.166,10.0,1.2549999999999955,-7.80952380952381,0,122.861,101.927,0,0
2023,United States Grand Prix,SAR,ALO,1.314,11.0,0.41799999999999216,12.588235294117649,1,124.136,103.183,0,0
2023,United States Grand Prix,SAR,HUL,2.685,13.0,1.507000000000005,-10.80952380952381,1,123.196,101.238,1,0
2023,United States Grand Prix,HUL,GAS,1.966,1.0,-15.835999999999999,2.19047619047619,0,125.273,102.602,0,0
2023,United States Grand Prix,HUL,STR,11.24,14.0,1.350999999999999,-10.411764705882351,1,121.785,101.458,0,0
2023,United States Grand Prix,BOT,ALB,1.544,13.0,0.9260000000000019,13.588235294117649,0,123.57,103.069,0,0
2023,United States Grand Prix,BOT,STR,1.862,8.0,2.6940000000000026,-6.80952380952381,0,123.1,102.281,0,0
2023,United States Grand Prix,ZHO,TSU,2.95,9.0,0.45700000000000784,14.588235294117649,0,124.238,102.787,0,0
2023,United States Grand Prix,ZHO,RIC,0.181,5.0,3.378,-5.80952380952381,0,124.07,102.946,0,0
2023,United States Grand Prix,MAG,BOT,1.596,10.0,0.6709999999999923,13.588235294117649,0,124.946,103.658,0,0
2023,United States Grand Prix,MAG,HUL,8.642,10.0,1.1110000000000042,-7.80952380952381,0,123.839,102.909,1,0
2023,United States Grand Prix,RIC,PER,6.143,5.0,2.942999999999998,1.5882352941176485,0,123.516,102.542,0,0
2023,United States Grand Prix,RIC,SAR,4.286,15.0,1.8320000000000078,-25.80952380952381,0,126.471,99.366,0,0
2023,United States Grand Prix,ALO,PER,0.235,2.0,2.2489999999999952,4.5882352941176485,0,122.272,100.987,0,0
2023,United States Grand Prix,ALO,PER,10.855,5.0,1.539999999999992,-18.41176470588235,1,121.406,100.839,0,0
2023,Mexico City Grand Prix,GAS,RIC,2.238,1.0,-14.709999999999994,2.7272727272727266,1,103.332,84.005,0,0
2023,Mexico City Grand Prix,GAS,NOR,3.743,1.0,-13.242999999999995,-6.071428571428573,1,,133.022,0,0
2023,Mexico City Grand Prix,ALO,HUL,1.869,6.0,3.671999999999997,1.7272727272727266,0,102.893,83.685,1,0
2023,Mexico City Grand Prix,ALO,STR,3.153,5.0,-1.2349999999999852,-6.071428571428573,0,,113.229,0,0
2023,Mexico City Grand Prix,LEC,VER,1.505,1.0,,-6.071428571428573,1,,,0,0
2023,Mexico City Grand Prix,STR,TSU,5.276,21.0,5.853999999999999,0.7272727272727266,0,102.668,88.238,1,0
2023,Mexico City Grand Prix,STR,BOT,3.872,3.0,1.2519999999999811,-6.071428571428573,0,,115.557,0,0
2023,Mexico City Grand Prix,SAR,STR,1.954,23.0,3.4849999999999994,8.727272727272727,0,103.412,83.003,0,0
2023,Mexico City Grand Prix,SAR,OCO,3.022,34.0,-2.335000000000008,-6.071428571428573,0,,123.868,0,0
2023,Mexico City Grand Prix,MAG,STR,1.069,24.0,3.1739999999999924,7.727272727272727,1,103.471,83.146,0,0
2023,Mexico City Grand Prix,TSU,ALO,0.472,10.0,3.923000000000002,21.727272727272727,0,109.36,82.501,0,0
2023,Mexico City Grand Prix,TSU,RUS,3.348,8.0,-8.335999999999984,-6.071428571428573,1,,141.611,0,0
2023,Mexico City Grand Prix,ALB,NOR,4.102,22.0,0.16300000000001091,-5.071428571428573,1,,,1,0
2023,Mexico City Grand Prix,ALB,GAS,2.5220000000000002,6.0,,-3.2727272727272734,1,,129.393,0,0
2023,Mexico City Grand Prix,ZHO,MAG,0.68,21.0,3.2609999999999957,9.727272727272727,0,101.962,83.583,1,1
2023,Mexico City Grand Prix,ZHO,ALB,4.737,1.0,,-6.071428571428573,0,,129.188,0,0
2023,Mexico City Grand Prix,HUL,GAS,2.349,23.0,3.239999999999995,7.727272727272727,0,103.626,83.833,1,1
2023,Mexico City Grand Prix,HUL,TSU,2.149,25.0,-4.756,-6.071428571428573,1,,138.655,0,0
2023,Mexico City Grand Prix,RIC,VER,7.705,8.0,4.009,3.7272727272727266,0,102.52,83.599,0,0
2023,Mexico City Grand Prix,RIC,SAI,1.585,4.0,,-6.071428571428573,1,,,0,0
2023,Mexico City Grand Prix,OCO,ZHO,2.705,13.0,-1.0260000000000105,-6.071428571428573,0,,121.608,0,0
2023,Mexico City Grand Prix,NOR,SAR,1.178,11.0,2.943000000000012,0.0,0,103.864,83.481,0,0
2023,Mexico City Grand Prix,NOR,RUS,3.715,7.0,-1.2600000000000051,-5.071428571428573,0,149.036,,1,0
2023,Mexico City Grand Prix,NOR,HUL,1.411,11.0,16.284999999999997,-3.2727272727272734,1,,137.757,0,0
2023,Mexico City Grand Prix,HAM,SAI,4.088,24.0,2.698999999999998,6.727272727272727,1,100.629,82.87,0,0
2023,Mexico City Grand Prix,HAM,LEC,2.3529999999999998,3.0,,-6.071428571428573,1,,,0,0
2023,Mexico City Grand Prix,SAI,VER,7.114,11.0,4.736000000000004,0.7272727272727266,0,102.133,82.785,1,0
2023,Mexico City Grand Prix,SAI,HAM,1.5899999999999999,10.0,,-6.071428571428573,0,,,0,0
2023,Mexico City Grand Prix,RUS,RIC,6.6129999999999995,26.0,2.950000000000003,4.727272727272727,1,103.233,84.021,1,0
2023,Mexico City Grand Prix,RUS,PIA,5.928,9.0,4.033999999999992,-6.071428571428573,1,,141.168,0,0
2023,Mexico City Grand Prix,BOT,TSU,0.762,22.0,3.61099999999999,-0.2727272727272734,0,109.016,109.507,1,0
2023,Mexico City Grand Prix,BOT,SAR,2.808,12.0,-1.6259999999999764,-6.071428571428573,0,,118.173,0,0
2023,Mexico City Grand Prix,PIA,RUS,1.854,25.0,3.2450000000000045,5.727272727272727,0,103.446,83.69,1,1
2023,Mexico City Grand Prix,PIA,RIC,2.5709999999999997,7.0,0.8979999999999961,-6.071428571428573,1,,148.49,0,0
2023,São Paulo Grand Prix,NOR,VER,2.015,4.0,2.024000000000001,17.163265306122447,1,142.52,,1,0
2023,São Paulo Grand Prix,NOR,VER,1.179,5.0,-0.8359999999999843,16.163265306122447,1,,130.857,0,0
2023,São Paulo Grand Prix,NOR,VER,4.069,28.0,0.554000000000002,-8.836734693877553,0,93.952,75.691,0,0
2023,São Paulo Grand Prix,ALO,HAM,2.422,4.0,2.4350000000000023,17.163265306122447,1,141.143,,1,0
2023,São Paulo Grand Prix,ALO,HAM,1.671,5.0,-0.7510000000000048,16.163265306122447,1,,123.054,0,0
2023,São Paulo Grand Prix,ALO,NOR,10.344,23.0,4.6569999999999965,-6.836734693877553,0,93.588,76.331,1,0
2023,São Paulo Grand Prix,ALO,NOR,20.555,20.0,4.1910000000000025,-29.555555555555557,0,93.326,75.582,0,0
2023,São Paulo Grand Prix,PER,RUS,1.877,4.0,1.9019999999999868,17.163265306122447,1,144.049,,1,0
2023,São Paulo Grand Prix,PER,RUS,2.336,5.0,0.4590000000000032,16.163265306122447,0,,115.677,0,0
2023,São Paulo Grand Prix,PER,SAI,0.295,22.0,3.7560000000000002,-1.8367346938775526,1,92.885,75.998,0,0
2023,São Paulo Grand Prix,PER,ALO,7.826,21.0,4.494,-28.555555555555557,1,93.339,75.224,1,0
2023,São Paulo Grand Prix,STR,ALO,1.439,4.0,1.426000000000002,17.163265306122447,1,142.163,,1,0
2023,São Paulo Grand Prix,STR,ALO,2.459,5.0,1.0200000000000102,16.163265306122447,1,,123.17,0,0
2023,São Paulo Grand Prix,STR,GAS,1.7469999999999999,23.0,3.2450000000000045,-3.8367346938775526,1,92.681,75.676,1,1
2023,São Paulo Grand Prix,STR,NOR,32.47,25.0,4.3019999999999925,-34.55555555555556,0,94.137,74.408,0,0
2023,São Paulo Grand Prix,SAI,PER,1.285,4.0,1.2910000000000252,17.163265306122447,0,144.671,,1,0
2023,São Paulo Grand Prix,SAI,PER,1.907,5.0,0.6219999999999857,16.163265306122447,1,,112.248,0,0
2023,São Paulo Grand Prix,SAI,NOR,25.236,24.0,4.794000000000011,-7.836734693877553,1,92.852,75.399,1,0
2023,São Paulo Grand Prix,SAI,STR,8.795,29.0,3.899000000000001,-33.55555555555556,1,92.328,75.008,1,0
2023,São Paulo Grand Prix,GAS,TSU,1.642,4.0,1.6610000000000014,17.163265306122447,0,144.561,,1,0
2023,São Paulo Grand Prix,GAS,TSU,2.077,5.0,0.4350000000000023,16.163265306122447,0,,80.965,0,0
